category_id,product_type,food_drink_filter,category_filter,category_type_filter,website,product_name,brand_name,description,bar_code,weight,price_mrp,price_post_discount,user_email,image,ingredient_list,fruit_veg,nutritional,energy,carbohydrate,fibre,protein,total_fat,saturate,monosaturated_fat,polyunsaturated_fat,trans_fat,fatty_acid,vit_a,vit_c,vit_d,vit_b6,vit_b12,vit_b9,calcium,iron,magnesium,zinc,iodine,cholestrol,sodium,fat,total_sugar,mono_unsaturated_fat,data_check,veg_and_nonveg,gluteen_free,added_sugar,artificial_preservative,organic,vegan_product,egg,fish,shellfish,tree_nuts,peanuts,wheat,soyabean
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,ZEVIC Sugar Free Dark Chocolate,ZEVIC,ZEVIC,B0764HPF46,120 Grams,465,,,https://m.media-amazon.com/images/I/51nvj58CM6L.jpg,,,Per 100g,352,21.5,,,26.25,,,,,,,,,,,,,,,,,,,,1.25,,Green,VEG,,,,,,,,,,,,YES
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,Zevic 70% Dark  Sugar Free Keto Chocolate,ZEVIC,ZEVIC,B0764K5Y8L,120 Grams,525,,,https://m.media-amazon.com/images/I/61wicJOjacL.jpg,,,Per 100g,531.25,22,,,27,,,,,,,,,,,,,,,,,,,,1.25,,Green,VEG,,,,,,,,,,,,YES
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,Zindagi Stevia Dry Leaves,ZINDAGI,ZINDAGI,B078RM28LL,100 Grams,325,,,https://m.media-amazon.com/images/I/61-i-iN6l2L.jpg,,,Per 100g,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,ZEVIC 70% Sugar Free Dark Keto Chocolate with Orange Zest,ZEVIC,ZEVIC,B07DTCH32Z,80 Grams,370,,,https://m.media-amazon.com/images/I/61IVmoimegL.jpg,,,Per 100g,436,26.25,,,33.5,,,,,,,,,,,,,,,,,,,,1.25,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,Zevic 100% Natural Sugar Free Stevia Liquid Drops,ZEVIC,ZEVIC,B07DTFK3GT,50 Grams,434,,,https://m.media-amazon.com/images/I/81JxYtwReEL.jpg,,,Per 100ml,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,Zindagi Stevia Dry Leaves,Zindagi,ZINDAGI,B07G11RVF5,,,,,https://m.media-amazon.com/images/I/7179H6f7wAL.jpg,,,Per 100g,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,Farm Naturelle Diabetic Care Juice,Farm Naturelle,Farm turelle,B0849KFTJN,400ml,,,,https://m.media-amazon.com/images/I/91+4FovwJDL._SL1500_.jpg,,,Per 100g,40,9.81,0.514,,0,,,,,,,1082,,,,,41.59,0.674,,,,0,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,Farm Naturelle Diabetic Care Juice,Farm Naturelle,Farm turelle,4500000000000,400ml,,,,https://m.media-amazon.com/images/I/81G-P7rXYiL._SL1500_.jpg,,,Per 100g,40,9.81,0.514,,0,,,,,,,1082,,,,,41.59,0.674,,,,0,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,Farm Naturelle Diabetic Care Juice,Farm Naturelle,Farm turelle,B084B73QJ9,400ml,,,,https://m.media-amazon.com/images/I/41Y8uyqXtZL.jpg,,,Per 100g,40,9.81,0.514,,0,,,,,,,1082,,,,,41.59,0.674,,,,0,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,Zevic Belgian Sugar Free Classic Milk Chocolate,Zevic,ZEVIC,B08PTZB76V,40 Grams,155,,,https://m.media-amazon.com/images/I/51cAXyzdJAL.jpg,,,Per 100g,581.25,28.25,,,46,,,,,,,,,,,,,,,,,,,,0.5,,Green,VEG,YES,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,Green Sun Super Fibre,Green Sun,Green Sun,B08R6B6YRL,360 Grams,499,,,https://m.media-amazon.com/images/I/71+uw4312JL.jpg,,,Per 100g,404.4,56.5,41.2,14.3,16.5,,,,,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,GoWhey - Roasted Almond,GoWhey,Gowhey,B08WHMPQJV,50Grams,199,,,https://m.media-amazon.com/images/I/61uHnkZpT2L.jpg,,,Per 100g,390,28.2,16.2,,34.6,16.4,,,0,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,YES,YES,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,Diabetic Care Juice Organic Ayurveda,Generic,,B08YK26F4P,450Grams,,,,https://m.media-amazon.com/images/I/71s+9c7OWvL._SL1500_.jpg,,,Per 100ml,26.69,7.24,,0.075,0,,,,,,,282,,,,,,,,,,,26,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,Keto Chocolate Cookies,Sugar Swap,Sugar Swap,B09BNGT6NB,,,,,https://m.media-amazon.com/images/I/61yriF41WqL.jpg,,,Per 100g,312,12,2,14,18,,,,,,,,,,,,,,,,,,,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Gut Health,Amazon,Nidhi Millet Mix,NIDHI,BOJAPRIYAS NIDHI MILLET MIX,B09Q5J45JW,500GRAMS,190,,,https://m.media-amazon.com/images/I/81jgQJKOiXL._SL1500_.jpg,,,Per 100g,411,66.6,5.8,17.82,8.15,,,,,,,,,,,,108.34,5.8,,,,,,,0.25,,Green,VEG,,NO,NO,,,,,,,,,YES
Packaged Foods,Solid,Food,Diet & Nutrition,Diabetic Care,Amazon,Ditch The Guilt - Arabica Coffee,Nepenthe,Nepenthe Coffee and Chocolates,B0BM5Z2QYL,60 Grams,150,,,https://m.media-amazon.com/images/I/91Uqmuuuy0L.jpg,,,Per 100g,358.8333333,25.83333333,20.83333333,23.33333333,26.5,14,9,3.333333333,0,,,,,,,,106.6666667,,,,,,,,0.5,,Green,VEG,YES,NO,NO,,YES,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,Svada Karela Extract Juice,SVADA,,B09TGY3K31,"500,L",195,195,,https://m.media-amazon.com/images/I/71iCUvEX1sL._SL1500_.jpg,,,Per 100ml,36.33333333,8.533333333,,0.5,0,,,,,,,29,,,,,,5.52,,,,,12,,0,,GREEN,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Protein Supplements,Amazon,Gritzo SuperMilk Weight Double Chocolate Flavour,Gritzo,Gritzo,B09V19CPWG,400 Grams,599,,,https://m.media-amazon.com/images/I/61QHJNuxAEL.jpg,,,Per 100g,385.8385839,74.40744074,8.97089709,12.00120012,5.880588059,4.95049505,0.810081008,0.120012001,0.0090009,,360.0360036,24.00240024,,1.200120012,0.600060006,,522.0522052,16.50165017,113.1113111,9.00090009,,19.8019802,315.0315032,,53.40534053,,GREEN,VEG,YES,NO,NO,,,,,,,,,NO
Packaged Foods,Solid,Food,Diet & Nutrition,Protein Supplements,Amazon,Gritzo SuperMilk Height Chocolate Flavour,Gritzo,Gritzo,B09V1CCMSW,,799,,,https://m.media-amazon.com/images/I/61AdDkwXocL.jpg,,,Per 100g,392.6492649,51.00510051,3.00030003,39.00390039,4.290429043,2.760276028,1.260126013,0.270027003,0.0090009,,540.0540054,36.00360036,,1.800180018,0.900090009,,600.060006,30.0030003,132.0132013,33.00330033,,21.00210021,323.4323432,,42.00420042,,GREEN,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Diet & Nutrition,Protein Supplements,Amazon,Gritzo SuperMilk Genius Double Chocolate Flavour,Gritzo,Gritzo,B09V1D5VT8,,799,,,https://m.media-amazon.com/images/I/61XFecOAeQL.jpg,,,Per 100g,391.9666667,48.3,3.333333333,43.33333333,3.566666667,2.333333333,1.033333333,0.2,0,,600,40,,2,,,576.6666667,53.33333333,156.6666667,11.66666667,,23.33333333,276.6666667,,38.66666667,,GREEN,VEG,,YES,,,,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,Nativefoodstore Jamun Juice,Nativefoodstore,,B09W1DMP7J,100GRAMS,239,,,https://m.media-amazon.com/images/I/71y+eGVgc-L._SL1500_.jpg,,,Per 100g,5.72,1.06,0.01,0.15,0.17,0.02,,,0,,,,1.46,,,,2.38,0.063,,,,0,0.12,,0.25,,GREEN,VEG,,,,,,,,,,,,
Packaged Foods,Beverage,Drink,Diet & Nutrition,Diabetic Care,Amazon,I'M NATURALS HERBAL KALP AMRIT JUICE,I'M NATURALS,,B0B3NBC75L,,,,,https://m.media-amazon.com/images/I/61ZObml2czL._SL1024_.jpg,,,Per 100g,46.78,11.45,0.4,11.7,0,0,,,,,,269,,,,,0,0,,,,0,13.39,,,,Green,VEG,,,,,,,,,,,,
